dataset,method,seed,C,tol,time_s,n_iter,primal_obj,accuracy,precision,recall,f1,auc
cod_rna,DCD_L1_perm_shrink,42,0.01,1,0.13254332542419434,13,124.92147087376567,0.961260749634918,0.8635375135918811,0.8046268152651131,0.833041958041958,0.9852311197504615
cod_rna,DCD_L2_perm_shrink,42,0.01,1,0.1990342140197754,14,155.45489109614863,0.9616055492454973,0.8597963922128952,0.8129010469436001,0.8356913462373058,0.9852270716119287
cod_rna,DCD_L1_perm_shrink,142,0.01,1,0.1203603744506836,12,124.06574211309317,0.9605914327437937,0.8600299401197605,0.7936453116905543,0.8255051638976201,0.9845677231538348
cod_rna,DCD_L2_perm_shrink,142,0.01,1,0.2195451259613037,14,153.52143909737518,0.9597598572123965,0.8650047938638543,0.778967363149715,0.8197346901689987,0.9844893450940848
cod_rna,DCD_L1_perm_shrink,242,0.01,1,0.14101696014404297,14,124.17976205133263,0.9610173616745091,0.8586021505376344,0.8087440918298447,0.8329276773296245,0.9848945623354561
cod_rna,DCD_L2_perm_shrink,242,0.01,1,0.18403387069702148,14,153.8377343395351,0.9592527989615447,0.8685746563735643,0.7786968264686023,0.821183800623053,0.9847281661923943
cod_rna,DCD_L1_perm_shrink,42,0.1,1,0.551581859588623,67,1177.7784814378222,0.9622748661366217,0.8495697074010327,0.8335021952043229,0.8414592567337198,0.9851338398675661
cod_rna,DCD_L2_perm_shrink,42,0.1,1,1.378464698791504,110,1529.3927208989182,0.9601857861431121,0.873138548539114,0.7821681864235056,0.8251536474570232,0.9851053978019324
cod_rna,DCD_L1_perm_shrink,142,0.1,1,0.5555176734924316,65,1167.9132272578202,0.9617272432257018,0.8449982325910216,0.8255914349853221,0.8351821119748449,0.9845688025883792
cod_rna,DCD_L2_perm_shrink,142,0.1,1,1.3792874813079834,111,1517.0210980413976,0.9597598572123965,0.8637492833938467,0.7805214988775686,0.8200290275761973,0.9845547858133394
cod_rna,DCD_L1_perm_shrink,242,0.1,1,0.5366315841674805,66,1169.4705427411775,0.9611187733246795,0.8486166695667304,0.8232613099257259,0.8357467226458744,0.9847441322216028
cod_rna,DCD_L2_perm_shrink,242,0.1,1,1.4668822288513184,117,1520.0695456337164,0.9599423981827032,0.8624931154764091,0.7930452397029034,0.8263125494679447,0.984721870059014
cod_rna,DCD_L1_perm_shrink,42,1.0,1,4.2563581466674805,546,11732.007021583431,0.9624574071069284,0.8441251056635672,0.8431273218507261,0.8436259187294078,0.9851643799588432
cod_rna,DCD_L2_perm_shrink,42,1.0,1,12.854499101638794,1083,15263.97186587129,0.9604900210936232,0.8689194207203862,0.790273556231003,0.8277325787053413,0.9851171763280864
cod_rna,DCD_L1_perm_shrink,142,1.0,1,4.211299419403076,538,11589.183509308808,0.961788090215804,0.8453243768782039,0.8257641167328613,0.8354297693920335,0.9845162952411108
cod_rna,DCD_L2_perm_shrink,142,1.0,1,13.025838613510132,1066,15329.896227676554,0.958258964789875,0.8788309316013801,0.7477119668451044,0.8079865646575853,0.9844230789248846
cod_rna,DCD_L1_perm_shrink,242,1.0,1,4.448081016540527,566,11608.533689552463,0.9610173616745091,0.8554174067495559,0.812964213369345,0.8336506837458889,0.9846920315233156
cod_rna,DCD_L2_perm_shrink,242,1.0,1,13.124304056167603,1139,15184.138681542427,0.9594556222618854,0.8677159452876148,0.7817353139770425,0.8224846816446142,0.98468408547612
cod_rna,DCD_L1_perm_shrink,42,10.0,1,38.88811492919922,5000,116910.89961514901,0.9613013142949862,0.8627982646420824,0.8059777102330293,0.8334206390780513,0.9850283313646145
cod_rna,DCD_L2_perm_shrink,42,10.0,1,59.96200728416443,5000,245222.10663563176,0.9289915625507058,0.9287991498405951,0.44275582573454914,0.5996569468267582,0.9842611040167484
cod_rna,DCD_L1_perm_shrink,142,10.0,1,36.1942138671875,5000,116020.40185490926,0.9619300665260425,0.8424921246062304,0.8312899326541184,0.8368535419382876,0.984552218187787
cod_rna,DCD_L2_perm_shrink,142,10.0,1,59.29832124710083,5000,158136.11832166885,0.9619300665260425,0.830909705782888,0.8485581074080469,0.8396411789833405,0.9844973098923593
cod_rna,DCD_L1_perm_shrink,242,10.0,1,38.83282923698425,5000,117526.85341972268,0.9619097841960085,0.8369420386409061,0.8482444294395679,0.8425553319919518,0.9847501442896327
cod_rna,DCD_L2_perm_shrink,242,10.0,1,61.035221099853516,5000,154277.1492073181,0.9573665422683758,0.8796185935637664,0.7474679270762998,0.8081766745756525,0.9848235771283345
cod_rna,DCD_L1_perm_shrink,42,100.0,1,66.93189239501953,5000,1569005.1739794998,0.9385242576667208,0.9225372698041509,0.5329280648429585,0.675586000214064,0.9834856675110305
cod_rna,DCD_L2_perm_shrink,42,100.0,1,65.57087683677673,5000,2501907.85968875,0.945116014927795,0.6996027805362462,0.9517055048969942,0.8064100729718129,0.985623197537125
cod_rna,DCD_L1_perm_shrink,142,100.0,1,61.10336470603943,5000,1397086.1044790095,0.9566160960571151,0.8760296540362438,0.7345881540321189,0.799098337559876,0.9840851603533549
cod_rna,DCD_L2_perm_shrink,142,100.0,1,56.244067907333374,5000,2514541.240046122,0.9282005516793769,0.924236713154919,0.42341564496632705,0.5807674088109901,0.9834173594417384
cod_rna,DCD_L1_perm_shrink,242,100.0,1,69.19047141075134,5000,2081689.4184806594,0.9535128995619017,0.7484948002189381,0.9233625928426739,0.8267835550181378,0.984189072418453
cod_rna,DCD_L2_perm_shrink,242,100.0,1,66.99898982048035,5000,2513657.247279243,0.9289915625507058,0.928243195475433,0.4432815665091155,0.6000228493088084,0.9844764142485312
news20,DCD_L1_perm_shrink,42,0.001,1,84.09534239768982,2520,0.054424821479851435,0.969661610268378,0.9574873096446701,0.9843444227005871,0.9707301383081377,0.9944125588902314
news20,DCD_L2_perm_shrink,42,0.001,1,170.08603620529175,5000,0.058506216919276544,0.969828304717453,0.9572107765451664,0.9849967384213959,0.9709049991962707,0.994651756148237
news20,DCD_L1_perm_shrink,142,0.001,1,95.82230925559998,2819,0.06348316823273105,0.9678279713285548,0.9525500322788896,0.9846513179846513,0.9683347005742412,0.9947627507587535
news20,DCD_L2_perm_shrink,142,0.001,1,170.99708318710327,4777,0.06490820121258267,0.9676612768794799,0.9525347110106555,0.9843176509843177,0.9681654085986215,0.994793983412682
news20,DCD_L1_perm_shrink,242,0.001,1,102.66190576553345,3059,0.059179212355922294,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9951860513194427
news20,DCD_L2_perm_shrink,242,0.001,1,170.08658051490784,5000,0.06349490615007594,0.969661610268378,0.9563389391979301,0.9843541944074568,0.9701443569553806,0.9951753810723155
news20,DCD_L1_perm_shrink,42,0.01,1,171.85499954223633,5000,0.5763349969599215,0.969661610268378,0.9571972098922004,0.9846705805609915,0.9707395498392283,0.9943774188002595
news20,DCD_L2_perm_shrink,42,0.01,1,173.40474486351013,5000,0.5330026282048251,0.969828304717453,0.9575007928956549,0.9846705805609915,0.9708956423862357,0.9944002153776148
news20,DCD_L1_perm_shrink,142,0.01,1,172.04145121574402,5000,0.6688174186348695,0.9674945824304051,0.9519354838709677,0.9846513179846513,0.9680170575692963,0.9945502353341572
news20,DCD_L2_perm_shrink,142,0.01,1,174.26045060157776,5000,0.7451785966835384,0.9674945824304051,0.9519354838709677,0.9846513179846513,0.9680170575692963,0.994574021056366
news20,DCD_L1_perm_shrink,242,0.01,1,170.69562411308289,5000,0.5623956578033027,0.969661610268378,0.9569300518134715,0.9836884154460719,0.9701247537754432,0.9951250308436831
news20,DCD_L2_perm_shrink,242,0.01,1,170.49710392951965,5000,0.6135048007411241,0.969661610268378,0.9569300518134715,0.9836884154460719,0.9701247537754432,0.9951669337933394
news20,DCD_L1_perm_shrink,42,0.1,1,178.82785654067993,5000,6.144170581906323,0.9694949158193032,0.9566043712385176,0.9849967384213959,0.9705929615940865,0.9943059153893355
news20,DCD_L2_perm_shrink,42,0.1,1,174.680584192276,5000,6.340474651207638,0.969661610268378,0.9571972098922004,0.9846705805609915,0.9707395498392283,0.99445392633792
news20,DCD_L1_perm_shrink,142,0.1,1,177.37507343292236,5000,7.95810294643081,0.9676612768794799,0.9519509835536923,0.984984984984985,0.9681862905870777,0.994334163166053
news20,DCD_L2_perm_shrink,142,0.1,1,177.83894872665405,5000,7.659126617213274,0.9676612768794799,0.952242658922233,0.9846513179846513,0.9681758530183727,0.9946950614838689
news20,DCD_L1_perm_shrink,242,0.1,1,175.455557346344,5000,6.3434763245955095,0.9693282213702283,0.9563106796116505,0.9836884154460719,0.9698063669182803,0.9948378233585047
news20,DCD_L2_perm_shrink,242,0.1,1,172.33756732940674,5000,6.936940221227072,0.969661610268378,0.9569300518134715,0.9836884154460719,0.9701247537754432,0.9952720801869072
news20,DCD_L1_perm_shrink,42,1.0,1,180.43348050117493,5000,55.67723398410096,0.969661610268378,0.9571972098922004,0.9846705805609915,0.9707395498392283,0.9944114468620678
news20,DCD_L2_perm_shrink,42,1.0,1,183.30628180503845,5000,67.72496512493301,0.969828304717453,0.9572107765451664,0.9849967384213959,0.9709049991962707,0.9943258206934653
news20,DCD_L1_perm_shrink,142,1.0,1,174.8257133960724,5000,72.96577589902309,0.9678279713285548,0.952258064516129,0.984984984984985,0.9683450877480728,0.9943979622527257
news20,DCD_L2_perm_shrink,142,1.0,1,180.19112181663513,5000,80.19683958091001,0.9678279713285548,0.952258064516129,0.984984984984985,0.9683450877480728,0.9947694196528307
news20,DCD_L1_perm_shrink,242,1.0,1,174.23425006866455,5000,61.72844602664618,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9951957212309019
news20,DCD_L2_perm_shrink,242,1.0,1,177.00660037994385,5000,79.38928411565902,0.9691615269211535,0.9560012940795859,0.9836884154460719,0.9696472518457753,0.9948058126171226
news20,DCD_L1_perm_shrink,42,10.0,1,197.44447588920593,5000,803.6602669753273,0.9691615269211535,0.9565768621236133,0.9843444227005871,0.9702620157530943,0.9943798652622197
news20,DCD_L2_perm_shrink,42,10.0,1,182.8486828804016,5000,845.214918324028,0.9693282213702283,0.9563014566181127,0.9849967384213959,0.9704370179948586,0.9943697458059302
news20,DCD_L1_perm_shrink,142,10.0,1,180.08313584327698,5000,653.2909542136738,0.9678279713285548,0.9525500322788896,0.9846513179846513,0.9683347005742412,0.9947214036154742
news20,DCD_L2_perm_shrink,142,10.0,1,177.64566946029663,5000,897.9557295329282,0.9679946657776296,0.952857604133032,0.9846513179846513,0.9684936002625534,0.9944656515276102
news20,DCD_L1_perm_shrink,242,10.0,1,174.27927207946777,5000,587.5212797363884,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9951619321149987
news20,DCD_L2_perm_shrink,242,10.0,1,176.63459610939026,5000,716.1437476460801,0.9694949158193032,0.9566202654580771,0.9836884154460719,0.9699655342195963,0.9951090254729921
news20,DCD_L1_perm_shrink,42,100.0,1,180.75071024894714,5000,7492.786726560875,0.9688281380230038,0.9556821779044001,0.9846705805609915,0.9699598393574297,0.9942231804939585
news20,DCD_L2_perm_shrink,42,100.0,1,186.60871386528015,5000,6916.6921563659025,0.9693282213702283,0.9565906210392903,0.9846705805609915,0.9704275152684024,0.9944379131323632
news20,DCD_L1_perm_shrink,142,100.0,1,177.10101628303528,5000,7119.998097145906,0.9678279713285548,0.9525500322788896,0.9846513179846513,0.9683347005742412,0.9947809790692315
news20,DCD_L2_perm_shrink,142,100.0,1,179.30716109275818,5000,8130.494190083469,0.9683280546757793,0.9531804972554084,0.984984984984985,0.9688217919264851,0.9948054316808481
news20,DCD_L1_perm_shrink,242,100.0,1,179.94077444076538,5000,6508.685431891959,0.9693282213702283,0.9563106796116505,0.9836884154460719,0.9698063669182803,0.9948820604247204
news20,DCD_L2_perm_shrink,242,100.0,1,173.06841731071472,5000,7944.070515763257,0.9691615269211535,0.9560012940795859,0.9836884154460719,0.9696472518457753,0.9948542733228259
rcv1,DCD_L1_perm_shrink,42,0.001,1,0.17711210250854492,36,0.1604972558950269,0.9545529392392558,0.9587332053742802,0.9532442748091603,0.9559808612440192,0.9853901321956361
rcv1,DCD_L2_perm_shrink,42,0.001,1,0.2085893154144287,46,0.14472800030052352,0.9561995718755145,0.9606274007682458,0.9545165394402035,0.9575622208040843,0.9868072586411049
rcv1,DCD_L1_perm_shrink,142,0.001,1,0.23974013328552246,53,0.15822599922098296,0.9543882759756298,0.9527977492966552,0.9603024574669187,0.9565353836497725,0.9839585733776482
rcv1,DCD_L2_perm_shrink,142,0.001,1,0.2743504047393799,62,0.14714828796915147,0.9548822657665075,0.9536921151439299,0.9603024574669187,0.9569858712715855,0.984854195425796
rcv1,DCD_L1_perm_shrink,242,0.001,1,0.251079797744751,61,0.157068649476088,0.9489543882759757,0.9577146546158812,0.9431023521932613,0.9503523382447149,0.9820243427101207
rcv1,DCD_L2_perm_shrink,242,0.001,1,0.36948657035827637,79,0.14637825503891663,0.9504363576486086,0.9593154665805619,0.9443738080101717,0.9517860003203588,0.9830807761049709
rcv1,DCD_L1_perm_shrink,42,0.01,1,1.2414093017578125,312,0.35431269127864184,0.9529063066029969,0.9568414322250639,0.9519720101781171,0.9544005102040817,0.9851283167274348
rcv1,DCD_L2_perm_shrink,42,0.01,1,1.7706525325775146,447,0.35450018674027883,0.9529063066029969,0.9591902313624678,0.9494274809160306,0.9542838874680307,0.9855743043375146
rcv1,DCD_L1_perm_shrink,142,0.01,1,1.551058053970337,412,0.39132819847010486,0.9489543882759757,0.9483406386975579,0.9543163201008191,0.9513190954773869,0.9821220102188509
rcv1,DCD_L2_perm_shrink,142,0.01,1,1.2897932529449463,306,0.3899917419274537,0.9486250617487239,0.948870765370138,0.9530560806553245,0.9509588179817667,0.9828788494305122
rcv1,DCD_L1_perm_shrink,242,0.01,1,2.326073169708252,618,0.3706597222652712,0.9435205005763214,0.9510782104924365,0.9392879847425302,0.9451463297617144,0.9795849241915644
rcv1,DCD_L2_perm_shrink,242,0.01,1,2.246685743331909,574,0.3570343951983869,0.9435205005763214,0.9519509835536923,0.9383343928798474,0.9450936449495758,0.9799729419259189
rcv1,DCD_L1_perm_shrink,42,0.1,1,10.779630184173584,3331,3.221060909509869,0.9366046435040343,0.9439974251689733,0.9328880407124682,0.9384098544232923,0.9771079240064043
rcv1,DCD_L2_perm_shrink,42,0.1,1,11.915377378463745,3568,1.912720951904666,0.9372632965585378,0.945501451144792,0.9325699745547074,0.9389911929543635,0.9772593013447172
rcv1,DCD_L1_perm_shrink,142,0.1,1,6.420738458633423,1854,3.128781199227885,0.9227729293594599,0.9270603094411115,0.9250157529930687,0.9260369026967356,0.9721964834581076
rcv1,DCD_L2_perm_shrink,142,0.1,1,10.0653657913208,2789,2.036911818102971,0.9247488885229705,0.9284137496058026,0.927536231884058,0.9279747832939322,0.9730227684274155
rcv1,DCD_L1_perm_shrink,242,0.1,1,11.183140516281128,3126,2.8656009866820056,0.9288654701136176,0.9366151866151866,0.9253019707565162,0.9309242085065558,0.9705152132707495
rcv1,DCD_L2_perm_shrink,242,0.1,1,12.692126274108887,3347,1.704692220475193,0.9319940721225095,0.940380277151144,0.9275270184361093,0.9339094255080813,0.9729816724878376
rcv1,DCD_L1_perm_shrink,42,1.0,1,15.887990951538086,5000,145.40107779260921,0.9102585213238926,0.9223269418264544,0.9026717557251909,0.9123935058672239,0.9541930436792033
rcv1,DCD_L2_perm_shrink,42,1.0,1,16.084389686584473,5000,133.4878184308334,0.9160217355507986,0.927319922128488,0.9090330788804071,0.9180854481207839,0.9587407707604139
rcv1,DCD_L1_perm_shrink,142,1.0,1,16.590031623840332,5000,75.44450758080598,0.8959328173884407,0.9052933673469388,0.8944549464398236,0.8998415213946117,0.9497834357413731
rcv1,DCD_L2_perm_shrink,142,1.0,1,15.985973596572876,5000,88.05205085476094,0.8987320928700807,0.908133971291866,0.8969754253308129,0.9025202092249168,0.9543481629912581
rcv1,DCD_L1_perm_shrink,242,1.0,1,17.52880549430847,5000,72.3219082155826,0.9267248476864811,0.9341047894567663,0.9237126509853782,0.9288796547866389,0.9673966279705946
rcv1,DCD_L2_perm_shrink,242,1.0,1,17.693748474121094,5000,75.83025488611335,0.9257368681047259,0.9350984824023248,0.9205340114431023,0.9277590901810028,0.9680186726340094
rcv1,DCD_L1_perm_shrink,42,10.0,1,15.851065874099731,5000,1677.8453327469776,0.9094352050057632,0.9219258295380611,0.9013994910941476,0.9115471212608556,0.9539712986829085
rcv1,DCD_L2_perm_shrink,42,10.0,1,15.077327251434326,5000,1934.5164199841404,0.9089412152148856,0.922399739158787,0.8998091603053435,0.9109644179681211,0.9544711479571226
rcv1,DCD_L1_perm_shrink,142,10.0,1,15.20089602470398,5000,968.6816924702615,0.8965914704429442,0.90515595162317,0.8960302457466919,0.9005699810006333,0.9501207747581734
rcv1,DCD_L2_perm_shrink,142,10.0,1,15.63849425315857,5000,847.2280022034009,0.8977441132883254,0.9069174370417596,0.8963453056080656,0.9016003802883854,0.9506524314818161
rcv1,DCD_L1_perm_shrink,242,10.0,1,18.240819215774536,5000,986.2809161498866,0.9245842252593447,0.9327108821635544,0.9208518753973299,0.9267434420985284,0.9672399222357292
rcv1,DCD_L2_perm_shrink,242,10.0,1,17.8775053024292,5000,798.9779190038045,0.9252428783138482,0.934473854099419,0.9202161474888748,0.927290198590647,0.9676390168827352
rcv1,DCD_L1_perm_shrink,42,100.0,1,15.686954975128174,5000,15222.385102326105,0.9086118886876338,0.9215239335721264,0.9001272264631043,0.910699919549477,0.9543066309789703
rcv1,DCD_L2_perm_shrink,42,100.0,1,15.767563104629517,5000,18054.145129479275,0.9095998682693891,0.9225008140670792,0.9010814249363868,0.9116653258246179,0.9542785056341907
rcv1,DCD_L1_perm_shrink,142,100.0,1,15.62090253829956,5000,9887.362156393036,0.8974147867610736,0.9071177784870731,0.8954001260239446,0.9012208657047724,0.9501522916121914
rcv1,DCD_L2_perm_shrink,142,100.0,1,15.664268732070923,5000,8780.396147359437,0.8962621439156924,0.9053537284894837,0.8950850661625709,0.9001901140684411,0.9504247493812372
rcv1,DCD_L1_perm_shrink,242,100.0,1,18.672033071517944,5000,8943.120717074658,0.9252428783138482,0.9325192802056556,0.9224411951684679,0.9274528603387664,0.9673971709565089
rcv1,DCD_L2_perm_shrink,242,100.0,1,18.251924514770508,5000,9713.793823314287,0.9242548987320929,0.9326675257731959,0.9202161474888748,0.9264,0.9670811531543898
real-sim,DCD_L1_perm_shrink,42,0.001,1,0.6195621490478516,82,0.7372361816041727,0.9586041580233255,0.9348927294398093,0.931561757719715,0.933224271267103,0.989182901316315
real-sim,DCD_L2_perm_shrink,42,0.001,1,0.8862555027008057,115,0.6746152781535271,0.9603558751671046,0.937984496124031,0.934085510688836,0.9360309431716751,0.9904172295100269
real-sim,DCD_L1_perm_shrink,142,0.001,1,0.33504652976989746,35,0.7526946383650002,0.9603558751671046,0.9330749739156358,0.9383900464697946,0.9357249626307922,0.9896533253252248
real-sim,DCD_L2_perm_shrink,142,0.001,1,0.5158901214599609,58,0.6753080442574604,0.9621536901304568,0.9359165424739195,0.9413880977364713,0.9386443464614005,0.9907206152108172
real-sim,DCD_L1_perm_shrink,242,0.001,1,0.9911229610443115,131,0.7581537924772478,0.9613239293781404,0.9345891426876298,0.9405881474846992,0.9375790491778886,0.9896682611941129
real-sim,DCD_L2_perm_shrink,242,0.001,1,0.9840002059936523,102,0.6911548379091771,0.9624302770478956,0.9381888591003873,0.9402895954620093,0.9392380526355029,0.9905706274150204
real-sim,DCD_L1_perm_shrink,42,0.01,1,4.393608808517456,744,2.8288036047490674,0.9509058221546121,0.9191426459719143,0.9230997624703088,0.9211169542996815,0.9862212640209933
real-sim,DCD_L2_perm_shrink,42,0.01,1,5.9775025844573975,948,2.7859701533149046,0.9522887567418061,0.9227346878244105,0.9236935866983373,0.9232138882706432,0.986599744088239
real-sim,DCD_L1_perm_shrink,142,0.01,1,2.0120856761932373,301,2.7307086993347265,0.952611441478818,0.9180619351014965,0.9287962824164293,0.923397913561848,0.9865821688675628
real-sim,DCD_L2_perm_shrink,142,0.01,1,3.2927451133728027,523,2.644777396009782,0.9533951044115613,0.9198813056379822,0.9293958926697646,0.9246141227350683,0.9870598573049739
real-sim,DCD_L1_perm_shrink,242,0.01,1,2.598843574523926,394,2.969134175281421,0.9528880283962569,0.9187195751585779,0.9296909986565159,0.9241727259237276,0.9855384906612293
real-sim,DCD_L2_perm_shrink,242,0.01,1,3.9234635829925537,646,2.8786785904372825,0.9540865717051583,0.9231339961418608,0.928646066577101,0.9258818276529246,0.9867087751655371
real-sim,DCD_L1_perm_shrink,42,0.1,1,25.965636014938354,5000,25.162884728345638,0.9455584750841285,0.9094795813062067,0.9158254156769596,0.912641467564169,0.9832111008406202
real-sim,DCD_L2_perm_shrink,42,0.1,1,26.304917812347412,5000,28.323567139404368,0.9457428663624211,0.9101372288623285,0.9156769596199525,0.9128986901502257,0.9836296601723038
real-sim,DCD_L1_perm_shrink,142,0.1,1,17.000064373016357,3360,19.453037253466697,0.9452357903471166,0.9038149948446016,0.9198021286163993,0.9117384843982169,0.9832175538436297
real-sim,DCD_L2_perm_shrink,142,0.1,1,24.693204879760742,4959,19.74390850509766,0.9463882358364449,0.9065544729849424,0.9205516414330686,0.9134994421718111,0.9837644656921609
real-sim,DCD_L1_perm_shrink,242,0.1,1,20.370972156524658,3867,23.77552454593069,0.9468031162126032,0.911045218680504,0.9173010897148828,0.9141624516512943,0.9826508052591588
real-sim,DCD_L2_perm_shrink,242,0.1,1,25.928443431854248,5000,27.370392606141152,0.9477250726040658,0.9128950882920315,0.9183460217942977,0.9156124423277273,0.9835710320352453
real-sim,DCD_L1_perm_shrink,42,1.0,1,30.19011616706848,5000,380.31123736480527,0.9452357903471166,0.9091445427728614,0.915083135391924,0.9121041728321989,0.9828701194016674
real-sim,DCD_L2_perm_shrink,42,1.0,1,31.101297616958618,5000,297.5138873048167,0.9450513990688241,0.9088495575221239,0.9147862232779097,0.9118082272861794,0.983034813615341
real-sim,DCD_L1_perm_shrink,142,1.0,1,29.23944854736328,5000,410.7148087420465,0.9417784538791315,0.8983500294637595,0.9141058312097137,0.9061594472100454,0.981140661911523
real-sim,DCD_L2_perm_shrink,142,1.0,1,30.37838077545166,5000,353.2991003849581,0.9432074862858987,0.8999852919546992,0.9172537850397242,0.9085374907201188,0.9818297327213944
real-sim,DCD_L1_perm_shrink,242,1.0,1,33.322134494781494,5000,398.24208850860543,0.9447748121513853,0.9075418580530449,0.9143155694879833,0.9109161213563355,0.981640986991403
real-sim,DCD_L2_perm_shrink,242,1.0,1,32.62399411201477,5000,320.2404803398697,0.9451435947079703,0.9097129257771828,0.9129720853858785,0.9113395917150946,0.9822332127357585
real-sim,DCD_L1_perm_shrink,42,10.0,1,31.811196327209473,5000,4755.40314052621,0.9444982252339464,0.9066451043810644,0.9155285035629454,0.9110651499482937,0.9828944667111436
real-sim,DCD_L2_perm_shrink,42,10.0,1,31.87844443321228,5000,4079.087334954488,0.9451896925275435,0.9082879434712203,0.9159738717339667,0.9121147165348511,0.9831214138090554
real-sim,DCD_L1_perm_shrink,142,10.0,1,29.127575397491455,5000,5055.981634156188,0.9432535841054718,0.9009433962264151,0.9162044670963874,0.9085098476402824,0.9814930756331777
real-sim,DCD_L2_perm_shrink,142,10.0,1,29.810662269592285,5000,4279.551929169255,0.9423777255335822,0.8986615678776291,0.9159046619697196,0.9072011878247959,0.981367631276656
real-sim,DCD_L1_perm_shrink,242,10.0,1,31.449971199035645,5000,5267.086424759542,0.9449131056101047,0.909889782543938,0.9119271533064637,0.910907328710952,0.9818654087499558
real-sim,DCD_L2_perm_shrink,242,10.0,1,32.42424249649048,5000,3676.2705308363047,0.9447287143318122,0.9100805249030719,0.9110314972383938,0.9105557627750839,0.9816580212221228
real-sim,DCD_L1_perm_shrink,42,100.0,1,32.092740058898926,5000,45760.73884735968,0.9453279859862629,0.9079682446339312,0.9168646080760094,0.9123947407297976,0.9829612456341592
real-sim,DCD_L2_perm_shrink,42,100.0,1,33.23943328857422,5000,40699.54432759653,0.9452357903471166,0.90830144244922,0.9161223277909739,0.9121951219512195,0.9828334743684074
real-sim,DCD_L1_perm_shrink,142,100.0,1,30.648157119750977,5000,53570.133743241546,0.942976997188033,0.8996763754045307,0.9168040773497227,0.9081594773182864,0.9814444286490044
real-sim,DCD_L2_perm_shrink,142,100.0,1,30.841994285583496,5000,47279.47686797869,0.9425160189923016,0.9003542958370239,0.9142557337730475,0.9072517664559315,0.9813787976305616
real-sim,DCD_L1_perm_shrink,242,100.0,1,31.616656064987183,5000,52783.40166502236,0.9444060295948001,0.9069491776559491,0.9137184654426034,0.9103212373587151,0.9816192934854193
real-sim,DCD_L2_perm_shrink,242,100.0,1,31.17701482772827,5000,38885.47168355974,0.944359931775227,0.9079025549613785,0.9123749813404985,0.9101332737696374,0.9817122898320895
skin,DCD_L1_perm_shrink,42,0.001,1,0.06766986846923828,4,54.63710014387996,0.9328046574261736,0.7590499427376388,0.9934180514825676,0.8605622671333408,0.9433300068311259
skin,DCD_L2_perm_shrink,42,0.001,1,0.2739143371582031,12,77.70216284895916,0.9068514765292381,0.7416529207667368,0.849723036819811,0.792018465650246,0.9343708549652879
skin,DCD_L1_perm_shrink,142,0.001,1,0.08352327346801758,4,54.864655590351695,0.9336479997823632,0.7615357696345548,0.9929600417182713,0.861985061113626,0.9436251228624102
skin,DCD_L2_perm_shrink,142,0.001,1,0.2576584815979004,12,77.84570650073515,0.9073003522994681,0.7430444697833524,0.8495534841275014,0.7927374471579332,0.9340350972858026
skin,DCD_L1_perm_shrink,242,0.001,1,0.07744717597961426,4,54.52889378046832,0.9332127263082008,0.758036118517028,0.9934076076208056,0.8599064140607168,0.9434381286756446
skin,DCD_L2_perm_shrink,242,0.001,1,0.08849906921386719,3,77.30349125884801,0.9076540119972252,0.7401421366345713,0.851341551849166,0.7918570070821964,0.9347658844060445
skin,DCD_L1_perm_shrink,42,0.01,1,0.1175239086151123,5,530.485850642933,0.9331311125317954,0.7587455961891529,0.9964809384164223,0.8615133246943489,0.94348555503329
skin,DCD_L2_perm_shrink,42,0.01,1,1.8461458683013916,89,773.9885966909446,0.9069602948977787,0.7416330473322348,0.8505702183121538,0.792374939290918,0.9345033582840044
skin,DCD_L1_perm_shrink,142,0.01,1,0.10204005241394043,5,533.2083159825505,0.9318388944053756,0.7614130984917502,0.980640114725246,0.8572323997834697,0.943236483597597
skin,DCD_L2_perm_shrink,142,0.01,1,1.907813310623169,89,775.432428385833,0.9074907844444142,0.7431939856475681,0.8505964409099798,0.7932763913796772,0.9341525791712051
skin,DCD_L1_perm_shrink,242,0.01,1,0.08751320838928223,5,529.5820487173623,0.9320429288463893,0.7583422215450252,0.9843101061375173,0.8566756555166676,0.9431861324771325
skin,DCD_L2_perm_shrink,242,0.01,1,0.11545681953430176,5,770.0042467869125,0.9073003522994681,0.7397543336011939,0.8496275298305755,0.7908931913718511,0.9345614974195147
skin,DCD_L1_perm_shrink,42,0.1,1,0.28090596199035645,16,5332.824878733165,0.9322197586952677,0.7549955704301604,0.9996741609644836,0.8602753554103693,0.9436747166586152
skin,DCD_L2_perm_shrink,42,0.1,1,18.309080362319946,858,7736.833901475454,0.9070011017859815,0.7416770821497557,0.8507657217334637,0.7924848999908944,0.934510925645226
skin,DCD_L1_perm_shrink,142,0.1,1,0.24504351615905762,15,5321.076115597593,0.9315804507800917,0.7617669459253618,0.9779675379701454,0.8564333828062565,0.9430851723074822
skin,DCD_L2_perm_shrink,142,0.1,1,18.33844804763794,858,7751.280463090416,0.9075451936286846,0.7432524769388452,0.8508571801055994,0.7934230921192597,0.9341657458820812
